Country,iso,Fab_mf_mean,Fab_mf_std,Fab_mf_skew,Fab_mf_median,Fab_mf_q17,Fab_mf_q83,Fab_mf_min,Fab_mf_max
Malawi,MWI,-0.002157209492436404,0.0025153860207993875,-0.25187744487888986,-0.00195846,-0.004489615262277723,0.0001338188777714965,-0.013315550918482542,0.00896444752177477
Malaysia,MYS,-0.010503924006818486,0.021967794029714053,-0.564834738277764,-0.00763417799206257,-0.030549161959187984,0.009532322245049477,-0.10746131985236168,0.05089735733187675
Namibia,NAM,-0.0013345756768,0.0009205174484798056,0.40715828718552727,-0.00161643,-0.00221715,4.9100000000000004e-06,-0.00252015,6.266e-05
Niger,NER,-0.005540073677399999,0.006670373715911794,0.42415325575632007,-0.007952790000000001,-0.01165546,0.00393441,-0.01659058,0.00653965
Nigeria,NGA,0.00976244473946574,0.01644085638979201,0.8914437224029673,0.004798554735221863,-0.004159949126912952,0.02989365653263152,-0.021254512934007645,0.07653802086606026
Nicaragua,NIC,0.002525471263082739,0.007288101076454206,0.058397688533974736,0.002425625373575687,-0.0039610324227149045,0.009203614258353709,-0.02473914768896818,0.023240250415649415
Netherlands,NLD,-0.0014457576760437216,0.0007555164850263675,0.9608112173873355,-0.00160984,-0.002038086783133494,-0.0009328800000000001,-0.004901951656198502,0.0012033235104121267
Norway,NOR,0.003799014710395443,0.005488107857477362,-0.21553423472589767,0.0037250302570533754,-0.000775004628367424,0.00861775468423605,-0.02209961153878689,0.020502561997184754
Nepal,NPL,0.0032384475872982584,0.0063520656227955205,-1.6780149199598322,0.0036658844886946675,-0.0010026019841253763,0.008312960717961788,-0.033788684808940886,0.019748079243073462
New Zealand,NZL,0.004388198273607194,0.0059700299145869105,0.1352556505594764,0.004582225121510923,-0.001823589692966044,0.010224055801317692,-0.011806293352980614,0.024627753160254954
Oman,OMN,-5.1948157000000014e-05,4.96698862782006e-05,-0.05224817440089337,-5.473e-05,-0.00010475,1.0800000000000002e-05,-0.00014171,1.2810000000000001e-05
Pakistan,PAK,-0.0014675193163951096,0.002279989992337202,-0.17313314108632205,-0.0015343675313696267,-0.0031517381412185727,0.0004115486651762778,-0.011920741564867497,0.00723886491869092
Panama,PAN,0.0017378326001611132,0.0034157571332553145,-0.3296936425454452,0.001370723855676651,-0.001002905681629926,0.004788094828011989,-0.015392656968517304,0.012280463934390544
Peru,PER,0.006830309379272967,0.021991315313423652,-0.9339776141562263,0.006447964305598736,-0.009951206736929417,0.02513748311460495,-0.11705437733617782,0.06431098999967574
Philippines,PHL,0.0021806920978954536,0.012468731236408338,0.11668244870960738,0.0014970758509683622,-0.007732407571299076,0.012786256079945563,-0.050619840328793526,0.04906520389427185
Papua New Guinea,PNG,0.014457718626994022,0.013874988556847186,0.36394302465698525,0.012325896584882735,0.0017556505300426496,0.030922314812374115,-0.04209517162529945,0.05599281176086426
Poland,POL,0.010294708938504902,0.012644618755524986,-0.24996916522520676,0.010875143049743175,-0.0008127909020125867,0.02200371847673416,-0.031231178397045135,0.06176944336344719
North Korea,PRK,0.004363929299423593,0.0037030242108679525,0.16608383481693498,0.004329966188012362,0.0012555296765774488,0.007105803606853485,-0.007244203048062324,0.019606415198016168
Portugal,PRT,0.0010027026248822688,0.0027566886032851447,-0.13507340106150165,0.0010614751116520167,-0.0011676365081727505,0.0031643610891157387,-0.014214397037642003,0.014427338933429719
Paraguay,PRY,-0.004973621350045369,0.029236996078599527,-0.2057310023425855,-0.004548050143475086,-0.030122591096982957,0.0224652990926075,-0.0995819027828598,0.08699217656661987
Palestine,PSE,-2.16088944e-05,3.681819086182036e-05,-1.8684354923049116,-4.63e-06,-4.757e-05,2.6e-06,-0.00014251,1.8030000000000002e-05
Qatar,QAT,-4.129701800000001e-06,3.1931554602766668e-06,-0.3854319576516627,-3.75e-06,-7.080000000000001e-06,-2.5e-07,-1.12e-05,4.7e-07
Romania,ROU,0.005560760296270356,0.0097934458858828,-0.7961919768166679,0.006482304413392544,-0.0020569095467817783,0.01387485833405733,-0.035998213421268466,0.030785755911474227
Russia,RUS,0.16751434334048365,0.15041690546644534,-0.006670965303422126,0.1648345906475067,0.016402314221954345,0.3162946260157013,-0.25351090541095733,0.5932690913414002
Rwanda,RWA,0.00021982767972290735,0.0008959459783907707,0.48937798070105804,0.00013280497579019516,-0.0005153008923014998,0.0009431892728939652,-0.0038876836992102863,0.004211932648094893
Saudi Arabia,SAU,-5.470087e-05,0.0005596246448896196,-0.00881364957562434,-0.00011856,-0.00043606,0.0005873300000000001,-0.0016314200000000002,0.0011092
Sudan,SDN,-0.01103426227442447,0.003919415456512611,-0.7917320435097249,-0.011070720669153482,-0.015232758867599295,-0.007094821191082671,-0.039826873501615526,0.002559705963147879
Senegal,SEN,-0.0008353814962000001,0.001096448401195844,-1.173913076828232,-0.00078647,-0.00154655,0.00041232000000000004,-0.004571830000000001,0.00099718
Solomon Islands,SLB,-0.0006018542879976316,0.0007426909380255392,-0.7080714053834671,-0.00039747218582853686,-0.0014183004206702113,2.636063534109853e-05,-0.005060225371493102,0.000907424914214015
Sierra Leone,SLE,0.001443569758347638,0.0032087155520503377,-0.23738489462568743,0.0013877124617826938,-0.0012376913683855534,0.004328888144307137,-0.012601864771595,0.011297060853466987
El Salvador,SLV,0.0014929145827507295,0.002640237761884145,-1.027814354538594,0.0012137436388018354,-7.688430459760128e-05,0.003146985538454056,-0.01918042713585377,0.015361662956907749
Somaliland,SOM,-0.0032139882075999998,0.0019638543299215303,0.790415168467677,-0.00378492,-0.00494174,5.844e-05,-0.006008060000000001,9.667000000000001e-05
