Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
Sudan,SDN,0.011027121387252951,0.0005834879017839737,0.01991084960097955,0.011014924295776201,0.010474939606379036,0.011584904708732942,0.008591381329061792,0.012791578956454877
Suriname,SUR,-0.010758516939193783,0.0006510626989294721,-0.048202612260045866,-0.010758725504295349,-0.011355172831163026,-0.010136435682206445,-0.012764996786622048,-0.008741338575075627
Sweden,SWE,-0.009490269827097884,0.0009449129652200452,-0.03059699711880978,-0.009471637388073445,-0.010408644875542692,-0.008595440626428391,-0.012350069507272243,-0.006883048243225097
Switzerland,CHE,-0.0008953390637596366,0.00015109888451574085,0.08792069990229832,-0.0008964356809431016,-0.0010431136333750597,-0.0007471676098925916,-0.0013745583030281066,-0.0003868271676186398
Syria,SYR,-0.0001584118176939397,1.7332046966993252e-05,-0.07226366386201642,-0.00015821679294474516,-0.0001744568122677779,-0.0001425477367509536,-0.00021086145451859015,-0.00010356716860135366
São Tomé and Principe,STP,1.093621775e-05,3.1289283331176224e-06,0.691728702243846,1.0613750000000002e-05,7.987465000000002e-06,1.37598475e-05,3.74125e-06,2.4052250000000003e-05
Tajikistan,TJK,0.000529161198,6.451731920892698e-05,-0.04220672291433252,0.0005296895,0.00046761888749999997,0.0005910589875000001,0.00031098350000000004,0.00071090975
Thailand,THA,-0.005794482037338011,0.002022009946641437,-0.06641646002064804,-0.005781913483367444,-0.007744443767359933,-0.0038381751655788944,-0.013009765709900856,0.0006251373589758885
The Bahamas,BHS,-4.86794174278992e-06,1.0157258371976531e-06,0.01707619250245406,-4.882660700361477e-06,-5.804256436583423e-06,-3.949614768469855e-06,-8.53472655959241e-06,-1.864654145948298e-06
Togo,TGO,-0.00015968225795976422,0.0001332925062039948,-0.05014944096798889,-0.0001557373633720502,-0.0002934386453693554,-3.8712874100903466e-05,-0.0005612125614683329,0.0002146249062222839
Trinidad and Tobago,TTO,-0.0003492470802726656,7.03258581051533e-05,-0.32054562981605694,-0.00034556626328489926,-0.000415780067503507,-0.00028468950836796044,-0.0006186326551984251,-0.00016944631717386098
Tunisia,TUN,8.227515325e-05,4.6659602916200426e-05,-0.02102492304681468,8.2924375e-05,3.763402250000001e-05,0.0001253348975,-4.843875e-05,0.00023132524999999998
Turkey,TUR,-0.007819081089578161,0.0008216195601857062,-0.02699467598464329,-0.007829272600950121,-0.00858770622458352,-0.006987856023559159,-0.01021224826869154,-0.005438015114995599
Turkmenistan,TKM,0.0005332071495,0.00015344724816950147,0.1762335175625714,0.0005237925,0.0003822036325,0.0006898266175,8.150649999999998e-05,0.0009819977500000001
Uganda,UGA,-0.007844279995888047,0.0008237411657507658,-0.08475079587719718,-0.007838501029000043,-0.008675315961705522,-0.0070601943655057104,-0.010455819316455364,-0.00545952982719326
Ukraine,UKR,-0.0009021770600608826,0.0007433497373097753,0.0009754295535168543,-0.0008941778486317695,-0.0016035985144954611,-0.00020629034618206948,-0.0031828854989038704,0.0019190573744786484
United Arab Emirates,ARE,-0.00010526410875,2.2150772317653044e-05,-0.25972616436673224,-0.000104701625,-0.0001258092625,-8.475403749999998e-05,-0.00018494000000000003,-4.27935e-05
United Kingdom,GBR,0.0026593018992419433,0.0002626871326243637,-0.17862079443134998,0.0026601541520783045,0.0024241744097979064,0.002895347649010639,0.001704221506854698,0.0033932878252497917
United Republic of Tanzania,TZA,0.010293568703714518,0.0036092653205556493,0.10105609157369319,0.010281897232015133,0.00690433539311093,0.013632677821317574,0.000254315486796379,0.021517240077679634
United States of America,USA,-0.19461387136159272,0.01220424324809746,-0.10428932735029119,-0.19433885088838196,-0.2066588925433457,-0.18254470182826288,-0.22979080912807465,-0.1629943496739273
Uruguay,URY,0.00036767544082343475,0.0002782448371386353,0.01869994890165252,0.0003620306925210804,0.00011917480938966173,0.0006226124446764837,-0.0004918729116410911,0.0012703131916567533
Uzbekistan,UZB,-0.0002322542155,0.00015657782400678785,0.01262549632651887,-0.00023223887499999998,-0.00038756252500000006,-8.889563750000005e-05,-0.0006656355000000001,0.000300372
Vanuatu,VUT,-7.659180219291714e-05,2.4480801728613185e-05,-0.18963730709275742,-7.567667049320787e-05,-9.885017981535849e-05,-5.377995234939725e-05,-0.00017837503886631318,-1.2346833662737164e-05
Venezuela,VEN,-0.01676210713887759,0.003563728859749978,0.001251946042302321,-0.016880137550179003,-0.02007329471038102,-0.013371744349316627,-0.028811739207553862,-0.004756312998414992
Vietnam,VNM,0.011918967629675368,0.00312157241635641,0.22671374818603524,0.01170917761314583,0.008940500892970013,0.014871069727021242,0.0037947525470819476,0.020977232789602764
Yemen,YEM,-4.246127775e-05,2.273605015269172e-05,-0.3067223510105877,-4.1524249999999995e-05,-6.544985499999999e-05,-2.074805000000001e-05,-0.00012293399999999997,1.4659249999999997e-05
Zambia,ZMB,-0.009050335789555568,0.0019059321118851955,0.11203989487140137,-0.009082366792481901,-0.010865716631096858,-0.007265117484240888,-0.01452791274984741,-0.0009825870699005125
Zimbabwe,ZWE,0.0010703419323940162,0.0003310023728364294,-0.10115724461959351,0.0010766034223816546,0.0007490211108535666,0.0013879848086370819,5.611648132985839e-05,0.0021077391648091975
eSwatini,SWZ,-0.000414531713230899,6.461205988986429e-05,-0.15314026527466384,-0.00041329948279347274,-0.0004764462966477412,-0.0003504942725981501,-0.0006475631761026084,-0.00024263691673861445
All Countries,Total,-1.0434894608852119,0.04249792015243355,-0.0957625780572854,-1.0437215999160157,-1.08317622136925,-1.0033380939154637,-1.1763831616815181,-0.9125549151533219
