Country,iso,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max
Tunisia,TUN,-0.00033647143343940115,0.004797799359778938,-0.49156268730330427,0.00024172994017135352,-0.004503514617681503,0.0032605184242129326,-0.016910746693611145,0.013179998844861984
Turkey,TUR,0.01716046501760349,0.023680570593444476,0.19827994590724815,0.01610095426440239,-0.0011889789020642638,0.03694692626595497,-0.05267241597175598,0.08399070054292679
Taiwan,TWN,0.0019003042303799885,0.00225328030111328,2.1667283376929913,0.0015710758743807673,0.000196652821614407,0.0034029611852020025,-0.003411079291254282,0.015720369294285774
Tanzania,TZA,0.04656369382648321,0.04472746926117242,0.09777746845785894,0.04316077381372452,0.010604504495859146,0.0874178558588028,-0.10296592116355896,0.19578829407691956
All Countries,Total,3.377872988654741,1.117591573104941,0.018860819562188342,3.4198304655712946,2.182583043577324,4.3401750365846965,0.27420035109389573,6.715670276400103
Uganda,UGA,0.021567782890764064,0.020784148207689368,-0.3779730484636785,0.02127939835190773,0.007093728985637426,0.03949413821101189,-0.07055984437465668,0.09791966527700424
Ukraine,UKR,0.00705180242632865,0.03653386779057556,-0.22484549211755145,0.008956758305430412,-0.02369038760662079,0.04029681533575058,-0.10500241816043854,0.11668384820222855
Uruguay,URY,0.00950681897151266,0.019696496737076557,-0.3796822506342198,0.008427135646343231,-0.00339367869310081,0.0255525391548872,-0.06418275833129883,0.06385143846273422
United States of America,USA,0.29721772558432075,0.23998061946936947,-0.24978549740396666,0.28986668586730957,0.08386467397212982,0.5281955599784851,-0.38559260964393616,0.9407608509063721
Uzbekistan,UZB,0.0018294300938084416,0.006391658391691613,-0.466917036985727,0.0014408546267077327,-0.0025252557825297117,0.006865037605166435,-0.02919778600335121,0.020697234198451042
Saint Vincent and the Grenadines,VCT,1.8093499491210143e-05,0.00011266230209374473,1.3081774357529719,0.0,0.0,0.0,-0.000418834388256073,0.0005667581572197378
Venezuela,VEN,0.025316017587163953,0.06301592370747462,-0.9531409836983037,0.03247784450650215,-0.02481997199356556,0.08029580116271973,-0.2690849304199219,0.1627548187971115
Vietnam,VNM,0.02206113740622648,0.018441283246863407,0.16342191728729727,0.022001022472977638,0.0069917719811201096,0.03663637116551399,-0.03791188448667526,0.08830107003450394
Vanuatu,VUT,0.0003252117711806983,0.0005308296832621783,2.237790505081073,1.3269099326862488e-05,0.0,0.0006798197864554822,-0.0003315857902634889,0.002356775803491473
Samoa,WSM,4.164819304006068e-05,0.00011976184629888932,3.1238724538776275,0.0,0.0,6.420230056392029e-05,-0.000238181630265899,0.000636886921711266
Kosovo,XKX,0.00040825808084722664,0.0012914279634058386,0.18863517840593286,0.0003933821863029152,-0.00026433318271301687,0.0013819284504279494,-0.004308979958295822,0.007459060754626989
Yemen,YEM,0.0013252784500128656,0.0023299638950784567,1.9249856238390401,0.0007168396841734648,-0.0003252940368838608,0.0032590487971901894,-0.0025550052523612976,0.01592755876481533
South Africa,ZAF,0.010819014883928613,0.061149620183525585,0.35978127397571086,0.011691272258758545,-0.04800373315811157,0.06318452954292297,-0.11974557489156723,0.20005302131175995
Zambia,ZMB,0.03233164384585456,0.042417971701977364,-0.8573706547036474,0.03241709619760513,0.007227257825434208,0.06852622330188751,-0.14911232888698578,0.1448972374200821
Zimbabwe,ZWE,0.008905057158413474,0.03507692064982206,-0.20340664322353413,0.010127143003046513,-0.0184271689504385,0.03237753361463547,-0.16672149300575256,0.16105017066001892
