Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
Turkey,TUR,0.02114790927240349,0.02409159902680321,0.18952567362216166,0.020533788604536057,0.0008200814144042702,0.04162112235582352,-0.05773812597175598,0.09500337054292679
Tanzania,TZA,0.01447581483058321,0.04924704796934043,0.010522478794601645,0.014597018759214878,-0.02696587999419838,0.05625630767889023,-0.17498278116355898,0.18807279407691957
All Countries,Total,2.2049143975405414,1.1588796893693554,0.017273373691171108,2.2572712911758517,1.0548115276903185,3.2318006027387636,-1.4048172789061042,6.133160096400103
Uganda,UGA,0.018359367928964067,0.02092113022158919,-0.3668703196463487,0.018015239508099558,0.002846373349095583,0.03609126361974716,-0.07794882437465668,0.09762368527700424
Ukraine,UKR,0.00611221609672865,0.03661469874335908,-0.22156280443880993,0.007141915300488471,-0.024220922079302515,0.03932572103586197,-0.10982345816043854,0.12076742820222855
Uruguay,URY,0.00877928607511266,0.019776059356763045,-0.3763460965514122,0.007540404333331585,-0.004513103502581716,0.025158718836226463,-0.06912486833129883,0.06577508846273422
United States of America,USA,0.30361388886442076,0.24485801343623578,-0.22708019752475261,0.31114903580497744,0.08403770909729004,0.5337123950022888,-0.44443401964393614,1.0686554509063722
Uzbekistan,UZB,0.0020554323175084412,0.006472116199721151,-0.44716808844487643,0.0018221886896593869,-0.002382239243593216,0.007276318782666921,-0.03111288600335121,0.022311544198451043
Saint Vincent and the Grenadines,VCT,2.1471925591210144e-05,0.00011326959972348608,1.280272458763183,4.04e-06,0.0,1.8120000000000003e-05,-0.000481274388256073,0.0005851081572197378
Venezuela,VEN,0.01823019589306395,0.0632955702599695,-0.937581989939746,0.02517755517791033,-0.03468450252968311,0.07058310556388855,-0.2878096704199219,0.16280536879711152
Vietnam,VNM,-0.00561061136257352,0.026248128255823535,-0.6249660050339128,-0.0032669119352197636,-0.026046641766515558,0.01653323393995285,-0.13421305448667525,0.08384147003450394
Vanuatu,VUT,0.00035560973338069824,0.0005495921251938718,2.0421761648738914,0.0002095838312794268,-3.741e-05,0.000691688244252503,-0.0005379457902634889,0.002731495803491473
Samoa,WSM,-3.682811555993931e-05,0.00016871733236575447,0.5292502165478375,-9.110000000000001e-06,-0.00014127,3.8865290519855915e-05,-0.000686351630265899,0.0006835469217112661
Yemen,YEM,0.0013669429533128656,0.0023346333227454983,1.9113584836725415,0.000763420759383142,-0.00028366598648618907,0.003291245093612671,-0.0027725452523612976,0.01639795876481533
South Africa,ZAF,0.01113956331422861,0.061178551525494874,0.3595116450812298,0.011916445219249725,-0.047277809176368715,0.06312567954292297,-0.12307603489156722,0.20358905131175994
Zambia,ZMB,0.018001846818554563,0.042564836615293186,-0.8488058673525916,0.017406228396682738,-0.008791008117365839,0.054211175608291626,-0.17218904888698577,0.1347410374200821
Zimbabwe,ZWE,0.007160125226713473,0.03512630907616473,-0.2023770749436582,0.008139035032478571,-0.020838102216682433,0.030001528957419397,-0.17136989300575256,0.16261622066001893
