Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
Netherlands,NLD,-0.001436904478238733,0.0007582745865909418,0.9657396112551571,-0.00160984,-0.0020323671394940454,-0.0009221290769173676,-0.004901951656198502,0.0010428327656649052
Norway,NOR,0.003815463790930282,0.005551330570392605,-0.18083847491224816,0.0037232764812147614,-0.0007592118991534674,0.008616959562604427,-0.02209961153878689,0.020679345648298264
Nepal,NPL,0.003318788170740723,0.006280610229327379,-1.6359979568297955,0.003713698015874624,-0.0009651066402395365,0.008419829636409665,-0.033788684808940886,0.019748079243073462
New Zealand,NZL,0.005770984236761901,0.006626836641772499,0.11950507036333337,0.005718228447524309,-0.0010285324846350716,0.012140592615805506,-0.013569899796981812,0.026364167779045104
Oman,OMN,-5.2067986e-05,4.959067516933178e-05,-0.04802482183133334,-5.7725e-05,-0.00010475,1.0800000000000002e-05,-0.00014171,1.2810000000000001e-05
Pakistan,PAK,-0.0014665701461891675,0.0022846212776624106,-0.21431807375862835,-0.001519136713971496,-0.0031176240376958875,0.00041343604124773514,-0.011920741564867497,0.00723886491869092
Panama,PAN,0.0025447258099129057,0.0041387795588583255,-0.3223968884126874,0.002052540349296629,-0.0008566920615567863,0.0062597873718890544,-0.017826987029595374,0.014867949295415878
Peru,PER,0.04406186803874959,0.0453826072909871,-0.2829632895380481,0.04221636511687279,0.00910622698542118,0.08134448783680992,-0.16886688454833984,0.18136091502895355
Philippines,PHL,0.0025271176236565454,0.012643625262683023,0.015693995822586546,0.0020626204802322388,-0.0073302032391941545,0.01313020457123828,-0.050129662083592416,0.04990896875216484
Papua New Guinea,PNG,0.02486494680955787,0.0189314931652004,0.25900680084029054,0.022954480452787876,0.007716636577561499,0.04746693308554544,-0.052178075874729155,0.07601567342039109
Poland,POL,0.010321243165627856,0.012807903955569586,-0.24442268897050015,0.010989384761912078,-0.0010152571800136566,0.02202580568069458,-0.03109279876361847,0.06176944336344719
North Korea,PRK,0.004320243773123568,0.003733695647998015,0.16025703382763742,0.00428731236643672,0.0011061766984055675,0.007100306451886464,-0.007244203048062324,0.019606415198016168
Portugal,PRT,0.000952746070833219,0.002787618179433998,-0.2925862906307161,0.0010347453374272586,-0.0012202524293613434,0.003133368086306208,-0.014214397037642003,0.014427338933429719
Paraguay,PRY,-0.004987668160863147,0.02986249110602517,-0.2314092868811831,-0.004450447726066113,-0.03065380254572392,0.02275708813366413,-0.09899884278285981,0.08699217656661987
Palestine,PSE,-2.1531639000000002e-05,3.6584584503121055e-05,-1.870297750360654,-4.67e-06,-4.757e-05,2.6e-06,-0.00014251,1.8030000000000002e-05
Qatar,QAT,-4.125317000000001e-06,3.1870895113671262e-06,-0.3890884695820618,-3.75e-06,-7.080000000000001e-06,-2.5e-07,-1.12e-05,4.7e-07
Romania,ROU,0.005558381301598789,0.009902142343037974,-0.7784417735668591,0.00655197123775959,-0.002560345959690986,0.013897491573864353,-0.035998213421268466,0.030785755911474227
Russia,RUS,0.22752531660837977,0.18432051025271493,-0.01888574225563967,0.22643809669370651,0.04153045546284802,0.41118841712700427,-0.2679630424639702,0.7519143039916992
Rwanda,RWA,0.00021080425564134063,0.0008992802152148302,0.44170787999567984,0.00012380356587685646,-0.00050523,0.0009179412217313856,-0.003694623699210286,0.004211932648094893
Saudi Arabia,SAU,-5.4058735e-05,0.0005559051751289992,0.011811704857977246,-0.00011856,-0.00043606,0.0005873300000000001,-0.0016314200000000002,0.0011092
Sudan,SDN,-0.01098292528023686,0.0039102372241960155,-0.8399783971875394,-0.011032563099465497,-0.015151180615751764,-0.007014003365281466,-0.039826873501615526,0.002559705963147879
Senegal,SEN,-0.0008146856570000001,0.0010796979042721985,-1.1351886347712348,-0.00078647,-0.00154655,0.00041232000000000004,-0.004571830000000001,0.00099718
Solomon Islands,SLB,-0.0005503973640667059,0.0007628676571725017,-0.6662399964850705,-0.0003864,-0.0013969,8.210952297452837e-05,-0.005060225371493102,0.0010781021160364151
Sierra Leone,SLE,0.0014911000280922945,0.00320808636984652,-0.25486671533509037,0.0014206940637052057,-0.0011838494497130839,0.004370952753193378,-0.012601864771595,0.011235740853466987
El Salvador,SLV,0.0015106275151061308,0.0026296004933694097,-0.945520436668331,0.001252349258011058,-8.30161233241144e-05,0.0031490891677737236,-0.01918042713585377,0.015361662956907749
Somaliland,SOM,-0.003208740838,0.001963247377774862,0.7857746113820838,-0.00378492,-0.00494174,5.844e-05,-0.006008060000000001,9.667000000000001e-05
Republic of Serbia,SRB,0.003847932155282112,0.005330617577044271,-0.8133887884193207,0.003813037356994748,0.0003731633906027675,0.00789261917084813,-0.03004968607362747,0.02803180394478321
South Sudan,SSD,0.006439789363835897,0.010379373837775213,-0.22469307981968759,0.005400447841171026,-0.00036837314411826384,0.014735900042266846,-0.04978450698293686,0.05210761494968414
São Tomé and Principe,STP,-1.0694571000000002e-05,1.9932479814892982e-05,-3.1863978139746094,-5.28e-06,-1.385e-05,-6.5e-07,-0.00010329000000000001,8.12e-06
